iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
33,34,10,1,79.0,0.7741,1
33,35,11,1,83.5,0.6939,1
33,36,11,1,87.0,0.653,1
33,37,11,1,81.0,0.7394,1
33,38,11,1,79.0,0.6818,1
33,39,11,1,79.0,0.6124,1
33,40,12,1,94.5,0.6515,1
33,41,12,1,89.0,0.7096,1
33,42,12,1,88.5,0.6995,1
33,43,12,1,86.5,0.6313,2
33,44,12,1,82.0,0.6389,1
33,45,13,1,43.0,0.5566,1
33,46,13,1,39.5,0.4541,3
33,47,13,1,58.0,0.4893,2
33,48,13,1,82.5,0.4487,3
33,49,13,1,83.5,0.6026,1
33,50,14,1,81.5,0.6194,1
33,51,14,1,93.0,0.6731,1
33,52,14,1,88.5,0.7143,1
33,53,11,4,93.5,0.6777,1
33,54,11,4,83.5,0.7288,1
33,55,11,5,87.5,0.6806,1
33,56,11,5,88.5,0.7545,1
33,57,10,6,69.5,0.703,1
33,58,10,6,79.0,0.7111,1
33,59,10,6,85.0,0.7593,1
33,60,11,6,53.0,0.6485,1
33,61,10,7,71.5,0.5909,1
33,62,10,7,78.0,0.7148,1
33,63,10,7,83.5,0.6111,1
33,64,10,7,73.5,0.737,1
33,65,11,7,78.5,0.6773,1
33,66,11,7,78.5,0.6303,1
33,67,10,8,73.5,0.6182,2
33,68,10,8,70.5,0.5852,2
33,69,10,8,63.5,0.7204,1
33,70,11,8,82.5,0.7212,1
33,71,11,8,78.5,0.6758,1
33,72,11,8,82.0,0.7636,1
33,73,11,8,81.5,0.7242,1
33,74,11,8,83.0,0.7455,1
33,75,10,9,73.5,0.6848,1
34,0,5,0,17.0,1.0,2
34,1,5,0,27.0,0.25,3
34,2,5,0,32.0,0.5,2
34,3,5,0,49.0,0.7333,1
34,4,5,0,51.5,0.55,2
34,5,6,0,71.5,0.8,1
34,6,6,0,67.0,0.7667,1
34,7,6,0,69.0,0.6333,1
34,8,6,0,53.5,0.8333,1
34,9,6,0,70.5,0.7667,1
34,10,7,0,69.5,0.5952,2
34,11,7,0,62.0,0.5238,2
34,12,7,0,68.5,0.8333,1
34,13,7,0,71.0,0.8095,1
34,14,7,0,72.0,0.7063,1
34,15,8,0,3.5,0.75,1
34,16,8,0,36.0,0.6292,1
34,17,8,0,27.0,0.4464,3
34,18,8,0,43.0,0.3214,3
34,19,8,0,56.0,0.4464,3
34,20,9,0,62.5,0.4444,2
34,21,9,0,68.5,0.5347,2
34,22,9,0,74.0,0.6852,1
34,23,9,0,72.5,0.6736,1
34,24,9,0,71.0,0.75,1
34,25,10,0,85.5,0.7704,1
34,26,10,0,73.0,0.6333,2
34,27,10,0,75.0,0.7407,1
34,28,10,0,80.5,0.6185,1
34,29,10,0,73.5,0.6352,1
34,30,11,0,41.0,0.653,1
34,31,11,0,53.5,0.7197,1
34,32,11,0,62.0,0.5952,1
34,33,11,0,58.5,0.4876,2
34,34,11,0,81.5,0.4273,3
34,35,12,0,71.5,0.6717,2
34,36,12,0,94.0,0.7121,1
34,37,12,0,84.0,0.7576,1
34,38,12,0,87.5,0.7146,1
34,39,12,0,94.0,0.6944,1
34,40,13,0,95.5,0.6624,1
34,41,13,0,90.0,0.6987,1
34,42,13,0,96.5,0.6688,1
34,43,13,0,86.5,0.6966,1
34,44,13,0,88.0,0.6987,1
34,45,14,0,35.5,0.3562,2
34,46,14,0,52.0,0.5073,3
34,47,14,0,76.0,0.6392,1
34,48,14,0,89.0,0.6712,1
34,49,14,0,91.0,0.6868,1
34,50,15,0,83.0,0.6111,1
34,51,14,1,95.0,0.6254,1
34,52,14,1,92.0,0.674,1
34,53,13,2,95.0,0.6383,1
34,54,12,3,86.5,0.7265,1
34,55,11,5,80.0,0.7457,1
34,56,11,5,76.5,0.6758,1
34,57,11,5,80.0,0.7318,1
34,58,11,5,85.5,0.6879,1
34,59,11,5,77.5,0.6561,1
34,60,11,6,59.5,0.6528,1
34,61,11,6,64.5,0.6273,1
34,62,11,6,61.0,0.6727,1
34,63,11,6,79.5,0.6848,1
34,64,11,6,70.5,0.59,1
34,65,11,7,75.0,0.4722,2
34,66,11,7,68.5,0.4773,2
34,67,10,8,73.0,0.6061,1
34,68,10,8,68.0,0.6889,1
34,69,10,8,84.5,0.7704,1
34,70,11,8,66.0,0.8121,1
34,71,11,8,85.5,0.7394,1
34,72,11,8,91.0,0.697,1
34,73,11,8,90.0,0.7303,1
34,74,10,9,83.0,0.7273,1
34,75,10,9,80.5,0.6796,1
35,0,5,0,7.5,1.0,2
35,1,5,0,38.5,0.7833,1
35,2,5,0,49.0,0.85,1
35,3,5,0,56.0,0.95,1
35,4,5,0,55.5,0.95,1
35,5,6,0,67.5,0.8667,1
35,6,6,0,62.0,0.7222,1
35,7,6,0,55.5,0.7889,1
35,8,6,0,53.0,0.8222,1
35,9,6,0,58.0,0.9333,1
35,10,7,0,66.5,0.8095,1
35,11,7,0,70.0,0.754,1
35,12,7,0,58.0,0.8571,1
35,13,7,0,71.0,0.8016,1
35,14,7,0,65.5,0.8333,1
35,15,8,0,16.5,0.5357,2
35,16,8,0,27.0,0.2619,3
35,17,8,0,32.0,0.6726,1
35,18,8,0,51.5,0.6488,1
35,19,8,0,55.5,0.8214,1
35,20,9,0,68.0,0.6019,2
35,21,9,0,68.5,0.75,1
35,22,9,0,72.0,0.7639,1
35,23,9,0,68.5,0.8333,1
35,24,9,0,73.5,0.7731,1
35,25,10,0,72.0,0.5667,2
35,26,10,0,71.0,0.7148,1
35,27,10,0,77.0,0.7852,1
35,28,10,0,84.5,0.8333,1
35,29,10,0,77.0,0.7963,1
35,30,11,0,46.0,0.6303,1
35,31,11,0,64.0,0.6364,1
35,32,11,0,70.5,0.6773,1
35,33,11,0,88.0,0.7333,1
35,34,11,0,81.5,0.7,1
35,35,12,0,89.0,0.7197,1
35,36,12,0,90.0,0.7323,1
35,37,12,0,85.5,0.7045,1
35,38,12,0,90.5,0.7273,1
35,39,12,0,93.0,0.7222,1
35,40,13,0,87.0,0.7222,1
35,41,13,0,89.0,0.7083,1
35,42,13,0,85.5,0.7265,1
35,43,13,0,82.5,0.7393,1
35,44,13,0,89.0,0.7094,1
35,45,14,0,46.0,0.4364,2
35,46,14,0,57.5,0.4344,3
35,47,14,0,69.0,0.5879,1
35,48,14,0,77.5,0.6484,1
35,49,14,0,88.5,0.6941,1
35,50,15,0,92.0,0.6405,1
35,51,13,2,93.0,0.6619,1
35,52,13,2,85.0,0.7265,1
35,53,12,3,80.5,0.6774,1
35,54,11,4,76.0,0.7121,1
35,55,12,4,79.5,0.5707,2
35,56,11,5,80.5,0.5245,2
35,57,11,5,80.0,0.6318,1
35,58,10,6,74.0,0.6279,1
35,59,10,6,73.0,0.5207,1
35,60,11,6,74.5,0.6455,1
35,61,11,6,63.5,0.7212,1
35,62,10,7,79.0,0.6712,1
35,63,10,7,79.0,0.7111,1
35,64,10,7,68.0,0.7056,1
35,65,11,7,84.5,0.6727,1
35,66,11,7,81.5,0.703,1
35,67,11,7,78.0,0.7167,1
35,68,11,7,85.5,0.6515,2
35,69,11,7,78.5,0.5788,2
35,70,11,8,86.0,0.6793,1
35,71,11,8,90.5,0.6561,1
35,72,11,8,79.5,0.6318,1
35,73,11,8,76.5,0.7182,1
35,74,11,8,86.5,0.6621,1
35,75,11,8,71.0,0.5724,1
36,0,5,0,0.5,1.0,1
36,1,5,0,32.0,0.5,2
36,2,5,0,48.0,0.4,2
36,3,5,0,57.0,0.6,2
36,4,5,0,51.5,0.5,2
36,5,6,0,60.5,0.5667,2
36,6,6,0,65.0,0.7556,1
36,7,6,0,71.5,0.7889,1
36,8,6,0,63.5,0.6,2
36,9,6,0,70.0,0.7667,1
36,10,7,0,67.5,0.7778,1
36,11,7,0,67.5,0.7619,1
36,12,7,0,72.0,0.7381,1
36,13,7,0,58.5,0.881,1
36,14,7,0,71.5,0.8095,1
36,15,8,0,3.5,0.6548,1
36,16,8,0,7.5,0.2321,3
36,17,8,0,28.5,0.4167,2
36,18,8,0,25.5,0.6042,1
36,19,8,0,45.5,0.6577,1
36,20,9,0,47.0,0.6944,1
36,21,9,0,53.0,0.4884,2
36,22,9,0,64.5,0.5875,1
36,23,9,0,59.5,0.5458,1
36,24,9,0,71.0,0.7199,1
36,25,10,0,79.0,0.6704,1
36,26,10,0,74.5,0.61,1
36,27,10,0,84.5,0.6796,1
36,28,10,0,75.5,0.7333,1
36,29,10,0,73.0,0.7148,1
36,30,11,0,29.5,0.5121,2
36,31,11,0,56.0,0.5348,2
36,32,11,0,66.0,0.5864,2
36,33,11,0,64.5,0.6536,1
36,34,11,0,78.0,0.7182,1
36,35,12,0,79.5,0.7109,1
36,36,12,0,86.0,0.7525,1
36,37,12,0,83.5,0.7677,1
36,38,12,0,92.5,0.7096,1
36,39,12,0,85.5,0.697,1
36,40,13,0,93.5,0.735,1
36,41,13,0,94.0,0.6902,1
36,42,13,0,92.5,0.7179,1
36,43,13,0,88.5,0.6752,1
36,44,13,0,92.0,0.7051,1
36,45,14,0,35.5,0.3864,2
36,46,14,0,65.0,0.5005,2
36,47,14,0,72.0,0.5527,1
36,48,14,0,91.0,0.5824,2
36,49,14,0,87.5,0.5778,2
36,50,15,0,77.5,0.623,1
36,51,14,1,86.5,0.6905,1
36,52,14,1,84.5,0.7198,1
36,53,13,2,99.5,0.7088,1
36,54,13,2,93.0,0.7158,1
36,55,11,5,95.5,0.5888,2
36,56,11,5,78.5,0.7424,1
36,57,11,5,88.5,0.7788,1
36,58,11,5,82.5,0.6803,1
36,59,10,6,86.5,0.7242,1
36,60,11,6,64.0,0.6058,1
36,61,11,6,81.0,0.6848,1
36,62,10,7,80.5,0.703,1
36,63,10,7,79.0,0.663,2
36,64,10,7,71.5,0.7556,1
36,65,11,7,89.0,0.6121,2
36,66,11,7,75.5,0.6485,1
36,67,11,7,85.0,0.7424,1
36,68,11,7,78.5,0.7303,1
36,69,11,7,81.0,0.7061,1
36,70,12,7,81.0,0.7626,1
36,71,12,7,83.5,0.654,1
36,72,11,8,89.5,0.7273,1
36,73,11,8,84.0,0.6788,1
36,74,11,8,77.5,0.7455,1
36,75,11,8,81.0,0.7273,1
37,0,5,0,0.0,1.0,2
37,1,5,0,29.5,0.5,2
37,2,5,0,52.0,0.55,2
37,3,5,0,52.0,0.4333,2
37,4,5,0,59.0,0.7333,1
37,5,6,0,59.5,0.8,1
37,6,6,0,57.0,0.8667,1
37,7,6,0,65.0,0.8667,1
37,8,6,0,64.5,0.8667,1
37,9,6,0,63.5,0.8667,1
37,10,7,0,69.0,0.496,2
37,11,7,0,70.0,0.7857,1
37,12,7,0,74.0,0.754,1
37,13,7,0,73.5,0.8095,1
37,14,7,0,62.5,0.8095,1
37,15,8,0,6.0,0.3036,3
37,16,8,0,36.5,0.2143,4
37,17,8,0,35.0,0.6548,1
37,18,8,0,47.0,0.5685,1
37,19,8,0,67.0,0.6488,1
37,20,9,0,75.5,0.7269,1
37,21,9,0,65.0,0.6991,1
37,22,9,0,77.5,0.7639,1
37,23,9,0,72.0,0.8287,1
37,24,9,0,73.0,0.8194,1
37,25,10,0,88.0,0.7148,1
37,26,10,0,87.5,0.7185,1
37,27,10,0,83.0,0.7593,1
37,28,10,0,74.5,0.7444,1
37,29,10,0,83.0,0.7481,1
37,30,11,0,37.0,0.5985,1
37,31,11,0,62.0,0.7515,1
37,32,11,0,71.0,0.753,1
37,33,11,0,78.0,0.6485,1
37,34,11,0,77.5,0.7545,1
37,35,12,0,90.5,0.7222,1
37,36,12,0,79.5,0.6591,1
37,37,12,0,89.5,0.673,1
37,38,12,0,85.5,0.6944,1
37,39,12,0,84.0,0.7146,1
37,40,13,0,92.0,0.7158,1
37,41,13,0,91.5,0.7233,1
37,42,13,0,90.5,0.7265,1
37,43,13,0,90.5,0.7244,1
37,44,13,0,92.5,0.7137,1
37,45,14,0,58.0,0.381,2
37,46,14,0,66.5,0.4432,3
37,47,14,0,76.0,0.6905,1
37,48,14,0,81.5,0.5788,2
37,49,14,0,82.5,0.6474,1
37,50,15,0,85.5,0.6508,1
37,51,15,0,81.0,0.6278,1
37,52,14,1,79.5,0.6627,1
37,53,14,1,88.0,0.6584,1
37,54,12,3,88.0,0.6896,1
37,55,13,3,87.5,0.5833,2
37,56,12,4,86.5,0.5577,2
37,57,12,4,82.5,0.7551,1
37,58,12,4,85.0,0.6869,1
37,59,11,5,91.0,0.6843,1
37,60,12,5,72.0,0.6364,1
37,61,10,7,64.0,0.5197,2
37,62,10,7,68.5,0.5389,2
37,63,10,7,76.0,0.7,1
37,64,10,7,79.5,0.6741,1
37,65,11,7,82.5,0.7424,1
37,66,10,8,86.5,0.7061,1
37,67,10,8,82.5,0.7741,1
37,68,10,8,69.0,0.6907,1
37,69,10,8,71.5,0.7167,1
37,70,11,8,88.0,0.7485,1
37,71,11,8,78.0,0.6682,1
37,72,10,9,79.0,0.6652,1
37,73,10,9,81.5,0.7333,1
37,74,10,9,85.0,0.7519,1
37,75,10,9,64.0,0.3963,2
38,0,5,0,0.0,1.0,2
38,1,5,0,20.5,0.3,3
38,2,5,0,44.0,0.55,2
38,3,5,0,59.0,0.6,2
38,4,5,0,51.5,0.7167,1
38,5,6,0,62.5,0.8333,1
38,6,6,0,60.5,0.8222,1
38,7,6,0,62.0,0.8222,1
38,8,6,0,72.5,0.8,1
38,9,6,0,72.0,0.7667,1
38,10,7,0,72.0,0.881,1
38,11,7,0,59.0,0.4921,2
38,12,7,0,49.5,0.7698,1
38,13,7,0,67.5,0.8333,1
38,14,7,0,58.0,0.8254,1
38,15,8,0,11.0,0.5095,1
38,16,8,0,26.0,0.5119,2
38,17,8,0,43.0,0.5357,2
38,18,8,0,34.5,0.7976,1
38,19,8,0,66.0,0.6905,1
38,20,9,0,62.0,0.7315,1
38,21,9,0,54.0,0.6991,1
38,22,9,0,73.5,0.8194,1
38,23,9,0,64.5,0.8194,1
38,24,9,0,66.5,0.8241,1
38,25,9,1,81.5,0.7917,1
38,26,9,1,71.0,0.7454,1
38,27,9,1,57.0,0.8194,1
38,28,9,1,72.0,0.75,1
38,29,9,1,69.0,0.713,1
38,30,10,1,55.0,0.3704,3
38,31,10,1,61.0,0.6407,2
38,32,10,1,64.0,0.7148,1
38,33,10,1,85.0,0.7407,1
38,34,10,1,83.5,0.7704,1
38,35,11,1,92.5,0.7485,1
38,36,11,1,89.0,0.6818,1
38,37,11,1,79.0,0.7818,1
38,38,11,1,90.5,0.7576,1
38,39,11,1,74.5,0.7273,1
38,40,12,1,91.5,0.6995,1
38,41,12,1,92.0,0.697,1
38,42,12,1,83.5,0.7348,1
38,43,12,1,78.5,0.7348,1
38,44,12,1,84.0,0.7399,1
38,45,13,1,48.5,0.3034,3
38,46,13,1,64.0,0.5406,2
38,47,13,1,83.0,0.5256,3
38,48,13,1,87.5,0.6571,1
38,49,13,1,82.5,0.75,1
38,50,14,1,89.5,0.6813,1
38,51,14,1,89.5,0.7051,1
38,52,14,1,93.5,0.6648,1
38,53,14,1,93.0,0.7179,1
38,54,13,2,93.0,0.6813,1
38,55,13,3,82.0,0.6389,2
38,56,13,3,89.0,0.6197,2
38,57,12,4,88.0,0.6474,2
38,58,11,5,76.0,0.6061,2
38,59,10,6,82.5,0.6939,1
38,60,11,6,91.0,0.6303,1
38,61,10,7,76.0,0.6333,2
38,62,10,7,74.5,0.737,1
38,63,10,7,79.5,0.7667,1
38,64,10,7,83.0,0.7259,1
38,65,11,7,90.0,0.7333,1
38,66,10,8,74.0,0.7727,1
38,67,10,8,77.0,0.7074,1
38,68,10,8,78.0,0.5852,2
38,69,10,8,78.0,0.6815,1
38,70,11,8,85.5,0.6515,1
38,71,10,9,86.5,0.7091,1
38,72,10,9,79.5,0.7037,1
38,73,10,9,77.0,0.6648,1
38,74,10,9,86.5,0.6852,1
38,75,10,9,79.0,0.7741,1
39,0,5,0,27.5,1.0,2
39,1,5,0,37.5,0.25,3
39,2,5,0,43.0,0.6,2
39,3,5,0,58.5,0.55,2
39,4,5,0,49.0,0.55,2
39,5,6,0,41.5,0.4,3
39,6,6,0,58.5,0.6667,1
39,7,6,0,53.0,0.5222,2
39,8,6,0,52.0,0.4889,2
39,9,6,0,51.5,0.8333,1
39,10,7,0,68.0,0.7143,1
39,11,7,0,69.0,0.627,1
39,12,7,0,67.0,0.6706,1
39,13,7,0,78.5,0.746,1
39,14,7,0,59.5,0.7698,1
39,15,8,0,14.5,0.5357,2
39,16,8,0,22.5,0.2321,3
39,17,8,0,34.0,0.6548,1
39,18,8,0,36.5,0.4881,2
39,19,8,0,49.5,0.5179,2
39,20,9,0,45.5,0.4167,2
39,21,9,0,59.5,0.3981,3
39,22,9,0,69.0,0.5,3
39,23,9,0,69.0,0.6019,2
39,24,9,0,68.5,0.5694,2
39,25,10,0,76.0,0.6222,2
39,26,10,0,75.5,0.7407,1
39,27,10,0,72.5,0.5926,2
39,28,10,0,76.5,0.7852,1
39,29,10,0,87.0,0.7481,1
39,30,11,0,48.0,0.5864,1
39,31,11,0,58.0,0.6939,1
39,32,11,0,70.5,0.6348,1
39,33,11,0,76.5,0.6203,1
39,34,11,0,89.5,0.6712,1
39,35,12,0,82.5,0.7121,1
39,36,12,0,81.0,0.7045,1
39,37,12,0,78.5,0.7626,1
39,38,12,0,82.5,0.7121,1
39,39,12,0,90.0,0.6768,1
39,40,13,0,90.0,0.6677,1
39,41,13,0,92.5,0.6368,1
39,42,13,0,93.5,0.7073,1
39,43,13,0,91.0,0.7019,1
39,44,13,0,84.0,0.7009,1
39,45,14,0,45.5,0.4505,2
39,46,14,0,53.0,0.5526,1
39,47,14,0,81.0,0.4952,2
39,48,14,0,81.5,0.5824,1
39,49,14,0,87.0,0.6996,1
39,50,15,0,87.0,0.6262,1
39,51,14,1,88.0,0.619,1
39,52,12,3,84.5,0.6218,1
39,53,11,4,85.0,0.6111,2
39,54,10,5,85.0,0.6394,2
39,55,11,5,75.0,0.7152,1
39,56,10,6,84.0,0.6606,1
39,57,10,6,81.5,0.6093,1
39,58,10,6,72.5,0.6815,1
39,59,10,6,75.5,0.6481,1
39,60,11,6,82.0,0.5955,1
39,61,11,6,74.0,0.6394,1
39,62,10,7,63.0,0.697,1
39,63,10,7,60.0,0.6926,1
39,64,10,7,68.0,0.6926,1
39,65,11,7,72.5,0.4818,2
39,66,11,7,85.5,0.5924,1
39,67,11,7,90.0,0.7136,1
39,68,11,7,73.5,0.4197,3
39,69,11,7,84.5,0.6606,1
39,70,12,7,76.0,0.5631,2
39,71,11,8,83.0,0.5833,2
39,72,11,8,75.5,0.6652,1
39,73,10,9,88.0,0.7182,1
39,74,10,9,84.5,0.7667,1
39,75,10,9,85.5,0.6741,1
40,0,5,0,39.5,1.0,2
40,1,5,0,34.5,0.85,1
40,2,5,0,55.0,0.85,1
40,3,5,0,50.5,0.7333,1
40,4,5,0,48.5,1.0,1
40,5,6,0,59.5,0.7,1
40,6,6,0,59.5,0.8667,1
40,7,6,0,56.0,0.8667,1
40,8,6,0,46.0,0.6,2
40,9,6,0,65.5,0.8667,1
40,10,7,0,73.0,0.9286,1
40,11,7,0,71.5,0.7381,1
40,12,7,0,67.5,0.7857,1
40,13,7,0,73.5,0.7302,1
40,14,7,0,71.5,0.8016,1
40,15,8,0,4.0,0.5619,1
40,16,8,0,22.5,0.4226,3
40,17,8,0,24.5,0.503,2
40,18,8,0,39.5,0.75,1
40,19,8,0,42.0,0.6845,1
40,20,9,0,54.5,0.7639,1
40,21,9,0,66.0,0.7639,1
40,22,9,0,66.5,0.8333,1
40,23,9,0,71.0,0.8611,1
40,24,9,0,74.0,0.6759,1
40,25,10,0,76.5,0.7148,1
40,26,10,0,68.5,0.7407,1
40,27,10,0,75.5,0.7111,1
40,28,10,0,71.0,0.6963,1
40,29,10,0,76.0,0.7037,1
40,30,11,0,46.5,0.5561,2
40,31,11,0,62.5,0.7121,1
40,32,11,0,84.5,0.597,2
40,33,11,0,82.0,0.597,2
40,34,11,0,86.5,0.7333,1
40,35,12,0,91.5,0.7045,1
40,36,12,0,92.0,0.7424,1
40,37,12,0,86.0,0.7121,1
40,38,12,0,85.0,0.7551,1
40,39,12,0,90.5,0.6566,1
40,40,13,0,82.5,0.6688,1
40,41,13,0,92.0,0.7372,1
40,42,13,0,85.0,0.7137,1
40,43,13,0,91.5,0.7265,1
40,44,13,0,94.5,0.7885,1
40,45,14,0,35.5,0.5749,1
40,46,14,0,79.0,0.585,1
40,47,14,0,87.0,0.7015,1
40,48,14,0,89.5,0.6227,1
40,49,14,0,84.5,0.6722,1
40,50,15,0,92.5,0.6444,1
40,51,15,0,90.5,0.604,2
40,52,15,0,94.0,0.6178,1
40,53,12,3,89.5,0.696,1
40,54,12,3,84.5,0.7652,1
40,55,12,4,86.0,0.7372,1
40,56,12,4,87.5,0.6654,1
40,57,12,4,81.0,0.7247,1
40,58,11,5,74.5,0.7525,1
40,59,11,5,71.5,0.647,1
40,60,11,6,74.0,0.577,2
40,61,11,6,78.5,0.7242,1
40,62,11,6,86.5,0.7212,1
40,63,10,7,84.5,0.7242,1
40,64,10,7,79.0,0.7444,1
40,65,11,7,75.0,0.8,1
40,66,11,7,72.5,0.8364,1
40,67,11,7,66.0,0.7697,1
40,68,10,8,81.0,0.8091,1
40,69,10,8,78.5,0.6907,1
40,70,11,8,80.5,0.6894,1
40,71,11,8,86.0,0.6818,1
40,72,11,8,82.5,0.6667,1
40,73,11,8,81.5,0.6758,1
40,74,11,8,85.5,0.7152,1
40,75,10,9,85.5,0.7333,1
41,0,5,0,10.5,1.0,1
41,1,5,0,31.0,0.5,2
41,2,5,0,49.5,0.45,2
41,3,5,0,59.0,0.5,2
41,4,5,0,62.5,0.7333,1
41,5,6,0,60.5,0.65,1
41,6,6,0,59.5,0.8333,1
41,7,6,0,69.5,0.7667,1
41,8,6,0,56.0,0.7222,1
41,9,6,0,63.5,0.9,1
41,10,7,0,63.0,0.7262,1
41,11,7,0,59.0,0.5397,2
41,12,7,0,56.0,0.6429,2
41,13,7,0,69.0,0.8095,1
41,14,7,0,74.5,0.8016,1
41,15,8,0,19.0,0.375,2
41,16,8,0,29.5,0.1786,4
41,17,8,0,29.0,0.4881,2
41,18,8,0,55.5,0.7619,1
41,19,8,0,54.5,0.8155,1
41,20,9,0,68.5,0.7685,1
41,21,9,0,69.5,0.7361,1
41,22,9,0,75.5,0.7824,1
41,23,9,0,78.0,0.7546,1
41,24,9,0,72.0,0.8333,1
41,25,10,0,82.0,0.7111,1
41,26,10,0,71.0,0.6889,1
41,27,10,0,65.0,0.6963,1
41,28,10,0,74.0,0.7815,1
41,29,10,0,83.5,0.7296,1
41,30,11,0,51.0,0.6515,1
41,31,11,0,70.0,0.6,2
41,32,11,0,85.5,0.6364,1
41,33,11,0,84.0,0.6424,1
41,34,11,0,86.0,0.6939,1
41,35,12,0,79.0,0.5624,1
41,36,12,0,82.0,0.673,1
41,37,12,0,82.0,0.6919,1
41,38,12,0,86.5,0.5821,2
41,39,12,0,81.0,0.678,1
41,40,13,0,87.5,0.6966,1
41,41,13,0,92.0,0.7115,1
41,42,13,0,91.0,0.7265,1
41,43,13,0,87.5,0.688,1
41,44,13,0,79.0,0.7457,1
41,45,14,0,45.0,0.4201,3
41,46,14,0,61.5,0.3441,3
41,47,14,0,63.5,0.5238,2
41,48,14,0,85.0,0.5458,2
41,49,14,0,82.5,0.526,2
41,50,15,0,94.5,0.6667,1
41,51,15,0,83.5,0.6817,1
41,52,14,1,86.5,0.6929,1
41,53,14,1,88.0,0.6978,1
